acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
425,C_425,I,A,USD,false,1,0,1000000,61052.28,,bank,Seth,Vazquez,09220 Mary Ferry Suite 239,New Harrymouth,TX,US,67596,Male,2011-05-11,530-23-9300,-9.781194,48.796456
426,C_426,I,A,USD,false,1,0,1000000,96004.47,,bank,Jerry,Levine,7124 Julia Route,Sarahport,WI,US,06258,Male,2018-08-10,646-02-5041,-78.857733,45.8862835
427,C_427,I,A,USD,false,1,0,1000000,64010.84,,bank,Cindy,Davila,3241 Jackson Views,North Charlesside,UT,US,75766,Female,1981-11-14,370-86-1732,-136.079597,75.2422235
428,C_428,I,A,USD,false,1,0,1000000,54415.83,,bank,Ashley,Norton,596 Perez Cape Apt. 107,Feliciaville,NJ,US,37772,Female,1917-07-05,149-85-3100,-60.207211,52.8833205
429,C_429,I,A,USD,false,1,0,1000000,81437.96,,bank,Joseph,Parker,33739 Monica Forge Apt. 323,East Ericville,NJ,US,96998,Male,1955-10-17,887-19-2986,-90.046891,-22.7259585
430,C_430,I,A,USD,false,1,0,1000000,63172.91,,bank,Cheryl,Spencer,432 Andrew Mission Apt. 721,Nathanborough,NM,US,35590,Female,1974-04-28,074-60-9391,70.315805,-10.5387055
431,C_431,I,A,USD,false,1,0,1000000,73896.19,,bank,Rebecca,Garza,0433 Rita Drives Suite 711,Torresside,IN,US,83745,Female,1995-02-05,627-70-8099,53.614183,42.100951
432,C_432,I,A,USD,false,1,0,1000000,54204.55,,bank,Andrea,Woods,370 Heather Rapid,Jenniferville,NE,US,56958,Female,2021-01-12,407-23-0858,102.118090,-27.467151
433,C_433,I,A,USD,false,1,0,1000000,91057.66,,bank,Megan,Jenkins,996 Helen Fall,Port Alicia,OR,US,03173,Female,1935-08-18,296-42-9784,71.822211,-39.926625
434,C_434,I,A,USD,false,1,0,1000000,53957.99,,bank,James,Brewer,89860 Norris Islands,North Sarahfort,CA,US,90549,Male,1961-10-20,226-53-6080,-103.624904,21.614478
435,C_435,I,A,USD,false,1,0,1000000,67588.54,,bank,Meredith,Allen,1521 Munoz Forks Suite 013,South Frank,PA,US,64834,Female,1960-06-03,187-01-6191,90.819175,-75.2024565
436,C_436,I,A,USD,false,1,0,1000000,88498.17,,bank,Daniel,Carr,72997 Patricia Green,Wangview,KY,US,96975,Male,1963-12-15,525-10-1466,123.922000,49.3145255
437,C_437,I,A,USD,false,1,0,1000000,52652.54,,bank,Andrew,Hernandez,830 Scott Trace Suite 849,Deborahberg,NJ,US,95537,Male,2002-02-02,164-38-0712,-4.672677,62.473935
438,C_438,I,A,USD,false,1,0,1000000,83049.49,,bank,Cynthia,Smith,02619 Bartlett Place Suite 958,East Adam,SC,US,24200,Female,2009-01-20,325-26-8162,112.690955,64.058781
439,C_439,I,A,USD,false,1,0,1000000,77937.55,,bank,Melinda,Waller,34328 Jorge Neck,Larsonmouth,HI,US,80980,Female,1910-02-20,519-99-4283,-32.118150,-61.0782525
440,C_440,I,A,USD,false,1,0,1000000,59391.03,,bank,Carla,Lin,86123 Eric Pike Suite 366,Michaelport,OR,US,49201,Female,1915-12-30,403-58-3631,-54.129832,1.0350005
441,C_441,I,A,USD,false,1,0,1000000,93474.81,,bank,Glenn,Ibarra,2593 Ortega Garden,Valenciachester,NJ,US,08036,Male,1915-08-02,770-48-1639,-36.971918,80.959734
442,C_442,I,A,USD,false,1,0,1000000,91145.06,,bank,Brandon,Perez,7730 Myers Viaduct,Garciachester,WY,US,87735,Male,1983-10-07,806-49-3557,-169.805974,77.538375
443,C_443,I,A,USD,false,1,0,1000000,98749.82,,bank,Alison,Manning,244 Sarah Club,Sanchezborough,WA,US,58788,Female,1943-02-05,220-09-9366,-124.248356,63.5028405
444,C_444,I,A,USD,false,1,0,1000000,84831.21,,bank,Teresa,Parker,76538 Rivera Meadows Apt. 688,North Albertport,SD,US,28403,Female,2000-05-07,229-55-4021,-17.004148,60.959205
445,C_445,I,A,USD,false,1,0,1000000,62146.72,,bank,Alison,Mcbride,500 Cassidy Grove Suite 682,Ortizport,KS,US,35126,Female,1957-02-26,792-24-5416,-0.205166,33.9024465
446,C_446,I,A,USD,false,1,0,1000000,52368.90,,bank,Lindsey,Anderson,75423 Thompson Manor Apt. 072,New John,ME,US,97744,Female,1962-08-06,777-09-8549,-169.821884,54.2262035
447,C_447,I,A,USD,false,1,0,1000000,81501.95,,bank,Jessica,Simmons,65317 Deborah Court Suite 056,New Garyland,TX,US,72709,Female,1932-06-02,406-10-6946,-5.554758,65.647855
448,C_448,I,A,USD,false,1,0,1000000,69138.57,,bank,Jennifer,Myers,3686 Clayton Village,West Adam,VT,US,49954,Female,1976-08-28,500-56-2090,62.306301,-2.503019
449,C_449,I,A,USD,false,1,0,1000000,61278.81,,bank,Nancy,Price,983 Charles Falls,Mcconnellborough,PR,US,40598,Female,2022-12-05,881-20-2687,161.403926,-76.957370
450,C_450,I,A,USD,false,1,0,1000000,97471.47,,bank,Jose,Gray,45728 Scott Ford,Powellfurt,MT,US,78365,Male,1932-07-26,233-63-7159,29.011004,-82.040947
451,C_451,I,A,USD,false,1,0,1000000,95138.21,,bank,Zachary,Johnson,872 Michelle Parkways Suite 786,Heidiport,TN,US,53207,Male,2010-11-24,884-67-0580,136.849073,47.2113615
452,C_452,I,A,USD,false,1,0,1000000,83632.39,,bank,Wendy,Johnson,781 Williams Trail,East Joel,VA,US,42479,Female,1990-08-08,809-67-5068,-144.819041,-24.237630
453,C_453,I,A,USD,false,1,0,1000000,68649.53,,bank,Julie,Davis,5144 Patton Corners,Anthonyside,OR,US,86051,Female,1968-07-05,797-61-0799,-171.032177,-52.660272
454,C_454,I,A,USD,false,1,0,1000000,70286.35,,bank,Cindy,James,36680 Wang Valley,Taylorfort,FM,US,81650,Female,1944-08-17,186-55-7863,-162.961816,86.1014785
455,C_455,I,A,USD,false,1,0,1000000,64686.05,,bank,Ricky,Ross,089 Brady Estates,Martinmouth,OH,US,17333,Male,1927-04-23,057-53-5229,-149.565731,87.441957
456,C_456,I,A,USD,false,1,0,1000000,94673.92,,bank,Holly,Crane,872 Eric Lodge Apt. 593,West Anthonyhaven,VT,US,70181,Female,1955-03-08,047-70-6934,-33.454440,7.884891
457,C_457,I,A,USD,false,1,0,1000000,90816.56,,bank,Bryan,Watts,12595 Wilson Crescent Apt. 428,Hernandezbury,OR,US,23485,Male,1989-08-18,521-88-0518,37.283016,24.859914
458,C_458,I,A,USD,false,1,0,1000000,51139.47,,bank,Brandon,Adams,51237 Barton Mills,Shaunmouth,PW,US,02535,Male,1984-11-24,295-56-9820,-130.639638,7.8582755
459,C_459,I,A,USD,false,1,0,1000000,99877.87,,bank,Sandra,Perez,45654 Ruiz Shores Suite 956,Port Jessicatown,PW,US,41343,Female,1991-06-10,576-19-2920,-128.773965,40.5366435
460,C_460,I,A,USD,false,1,0,1000000,55671.67,,bank,Meagan,Case,555 Stevens Stream Suite 060,New Markside,NJ,US,67532,Female,1960-10-02,835-20-6472,172.583020,-8.3017305
461,C_461,I,A,USD,false,1,0,1000000,85915.70,,bank,Charles,Keller,93698 Maria Coves,Thomasport,WI,US,21450,Male,2018-03-06,044-48-6132,-13.889882,-21.709828
462,C_462,I,A,USD,false,1,0,1000000,70225.92,,bank,Stacey,Zamora,51003 Jeffrey Corner,Sarahside,ND,US,19657,Female,2011-09-01,039-65-3483,-89.142206,37.992977
463,C_463,I,A,USD,true,1,0,1000000,88540.44,,bank,Amanda,Townsend,6575 Norris Pass Apt. 898,East Patrick,MT,US,52354,Female,1962-06-24,259-60-3895,-153.067519,20.101799
464,C_464,I,A,USD,false,1,0,1000000,76420.57,,bank,Nicholas,Williams,3660 Walker Rue,Port Kimberlyland,NY,US,09680,Male,1983-08-21,189-40-2368,74.518999,-25.447689
465,C_465,I,A,USD,false,1,0,1000000,79677.64,,bank,Diana,Patterson,9514 Rodriguez Crossing,Wrightport,KY,US,24572,Female,2004-01-29,508-73-7203,24.761872,-89.1521065
466,C_466,I,A,USD,false,1,0,1000000,82409.05,,bank,Angela,Benson,8941 Andrew Falls,Georgestad,OR,US,05588,Female,2021-05-25,817-59-8318,-149.487827,-86.294848
467,C_467,I,A,USD,false,1,0,1000000,78149.56,,bank,Juan,Rogers,29052 David Landing,Port Andreaberg,SD,US,69439,Male,1938-12-29,043-83-0478,-20.061560,41.671833
468,C_468,I,A,USD,false,1,0,1000000,80910.83,,bank,Brett,Tanner,8562 James Forge,Barrside,DE,US,15314,Male,1926-10-12,024-75-2510,-73.199534,-22.100003
469,C_469,I,A,USD,false,1,0,1000000,57345.83,,bank,James,Ray,9542 Peter Branch,Hallton,WV,US,86709,Male,1974-06-12,517-44-9376,68.393048,10.298809
470,C_470,I,A,USD,false,1,0,1000000,65881.40,,bank,Leslie,Lynch,035 Estrada Plaza,Morganburgh,FL,US,98826,Female,1936-09-16,387-45-7008,16.583827,80.437472
471,C_471,I,A,USD,false,1,0,1000000,51077.64,,bank,John,Robles,0006 Wolfe Shoal Apt. 334,Lake David,KS,US,01973,Male,1961-03-07,270-53-7155,49.503471,4.291949
472,C_472,I,A,USD,false,1,0,1000000,56952.10,,bank,Andrea,Moss,4196 Bailey Plain,Annchester,CO,US,33116,Female,1918-08-30,802-40-8133,-91.266965,-45.1904155
473,C_473,I,A,USD,false,1,0,1000000,61241.62,,bank,Victoria,Guzman,96231 Chad Road,North Haroldview,CA,US,06541,Female,1963-08-13,133-11-4985,-41.242616,76.1531825
474,C_474,I,A,USD,false,1,0,1000000,66484.25,,bank,Jacob,Haynes,91793 Ann Rue,New Randychester,MD,US,12184,Male,2017-05-27,401-04-2666,-111.291318,77.777247
475,C_475,I,A,USD,false,1,0,1000000,64699.11,,bank,Michael,Elliott,067 Henson Plaza,Brandyborough,NM,US,80400,Male,1986-03-23,778-43-6157,-115.229096,62.3574935
476,C_476,I,A,USD,false,1,0,1000000,79736.70,,bank,David,Peterson,21049 Martinez Trace Apt. 177,Youngtown,DE,US,72077,Male,1937-11-08,341-52-2026,-72.307342,-44.5865865
477,C_477,I,A,USD,false,1,0,1000000,77445.82,,bank,Jennifer,Cook,167 Donald Ferry Apt. 879,Seantown,AS,US,75905,Female,1985-04-23,257-71-7666,98.783681,-24.9434255
478,C_478,I,A,USD,false,1,0,1000000,50320.15,,bank,Christy,Brown,695 Julie Stravenue Apt. 720,East Kayla,ND,US,73830,Female,1908-10-04,425-52-7794,-91.251025,68.046678
479,C_479,I,A,USD,false,1,0,1000000,81920.72,,bank,Denise,Manning,221 Brandon Grove,North Kelly,IL,US,92227,Female,1999-11-08,646-03-4786,-82.219811,-6.4776895
480,C_480,I,A,USD,false,1,0,1000000,67373.56,,bank,Eric,Hansen,404 Stephanie Expressway Suite 068,Rodriguezmouth,WV,US,62051,Male,2012-02-05,660-04-3021,-120.710958,-34.839202
481,C_481,I,A,USD,false,1,0,1000000,78842.08,,bank,Elizabeth,Willis,248 Brown Harbor,Guerrafort,VA,US,69991,Female,1940-12-27,374-75-8341,95.201542,59.131539
482,C_482,I,A,USD,false,1,0,1000000,68977.73,,bank,Isaiah,Gilmore,629 Chandler Junctions,Colleenside,DE,US,82478,Male,1956-03-29,597-47-5291,-98.692218,77.680737
483,C_483,I,A,USD,false,1,0,1000000,57820.15,,bank,Erica,Mcdonald,060 Elliott Station,Reyesfurt,WI,US,76633,Female,1983-11-19,475-39-1574,-173.423279,28.224293
484,C_484,I,A,USD,false,1,0,1000000,63398.07,,bank,Aimee,Bradley,954 Richard Shoal Suite 509,Riveraland,HI,US,73480,Female,2004-10-12,576-63-0447,110.212221,60.5814375
485,C_485,I,A,USD,true,1,0,1000000,63684.90,,bank,Christine,Rogers,8000 Shaffer Loop Suite 834,East Ericstad,ME,US,87933,Female,1935-09-03,765-91-1024,152.638062,-74.7424145
486,C_486,I,A,USD,false,1,0,1000000,58356.85,,bank,Michael,Williams,15227 Deleon Squares Suite 013,Hamiltonmouth,KS,US,88190,Male,1923-10-24,459-77-1089,-4.175267,20.0285475
487,C_487,I,A,USD,false,1,0,1000000,63934.17,,bank,Timothy,Monroe,25631 Turner Manor,Lake Michelle,GU,US,04138,Male,2011-04-24,097-04-9447,10.320632,34.007080
488,C_488,I,A,USD,false,1,0,1000000,61379.71,,bank,Diana,Garcia,9419 Nicholas Plains,Huangshire,MO,US,95328,Female,1929-07-13,588-40-9487,160.477060,-87.8149065
489,C_489,I,A,USD,false,1,0,1000000,66445.00,,bank,Laura,Schultz,836 Stephanie Wells Apt. 919,Bellside,NH,US,72212,Female,1930-08-04,654-02-1013,146.992436,72.1802665
490,C_490,I,A,USD,false,1,0,1000000,83031.94,,bank,Haley,Wolfe,4759 Matthew Flats Apt. 509,Maxwellborough,MS,US,32778,Female,1979-07-25,389-12-6575,80.162833,-39.5912725
491,C_491,I,A,USD,false,1,0,1000000,75061.44,,bank,Kimberly,Jones,9402 Singleton Creek Suite 932,Richardsontown,NC,US,64498,Female,2011-03-31,227-05-4799,-158.277246,25.4943925
492,C_492,I,A,USD,false,1,0,1000000,65443.81,,bank,Andrew,Young,7835 William Lock,Warrenshire,WA,US,26143,Male,1946-11-22,294-67-6215,67.903612,-0.6019195
493,C_493,I,A,USD,false,1,0,1000000,82150.86,,bank,Jeffrey,Edwards,7473 Ariana Tunnel,Richardside,MI,US,84602,Male,1962-05-25,489-72-0171,29.967398,31.4906285
494,C_494,I,A,USD,false,1,0,1000000,53708.81,,bank,Cheryl,Hunter,288 Alicia Overpass,Williamfort,WI,US,12867,Female,1982-06-13,235-95-6084,-64.278153,45.155766
495,C_495,I,A,USD,false,1,0,1000000,91071.36,,bank,Patricia,Pham,2148 Roberts Creek Suite 796,Annehaven,UT,US,85153,Female,1990-04-04,268-16-4277,-156.522278,-16.1921925
496,C_496,I,A,USD,false,1,0,1000000,61323.03,,bank,Allison,Ramirez,37263 Mcdonald Key,South Gabriel,OR,US,20403,Female,2004-01-23,546-17-0639,96.843212,14.153881
497,C_497,I,A,USD,false,1,0,1000000,84984.90,,bank,Clayton,Jensen,55665 Walker Squares,Morrisport,CO,US,41937,Male,1907-11-12,725-33-2767,-161.220376,-58.221244
498,C_498,I,A,USD,false,1,0,1000000,88239.04,,bank,Anthony,Lucas,97143 Randall Dam,Jasonberg,AS,US,76170,Male,1958-12-24,060-34-9517,59.882213,39.0832185
499,C_499,I,A,USD,false,1,0,1000000,98841.80,,bank,Greg,Roberts,8149 John Shores Apt. 800,South Markhaven,MP,US,91276,Male,1985-07-16,335-03-6834,31.932799,-77.2344115
500,C_500,I,A,USD,false,1,0,1000000,85104.35,,bank,Vanessa,Johnston,75597 White Vista Apt. 867,New Jameschester,MI,US,15998,Female,1938-01-17,472-79-8849,-58.660676,65.7775715
501,C_501,I,A,USD,false,1,0,1000000,57910.36,,bank,Meredith,Brown,6540 Jordan Forge Apt. 502,Nguyenhaven,OK,US,73187,Female,2007-08-05,280-50-7194,24.371190,55.8862945
502,C_502,I,A,USD,false,1,0,1000000,78073.32,,bank,Jeremy,Peck,09965 Angela Grove,Lisahaven,CT,US,75051,Male,1931-10-13,051-59-4895,-60.374587,-3.4804035
503,C_503,I,A,USD,false,1,0,1000000,97101.13,,bank,Natasha,Davis,970 Page Overpass Suite 494,Berrymouth,TN,US,69679,Female,1925-10-11,640-33-9411,73.491547,-16.7829915
504,C_504,I,A,USD,false,1,0,1000000,59028.73,,bank,Stephen,Thompson,52384 Lee Course,Taylorton,KY,US,87789,Male,2000-05-27,547-84-7466,161.490403,-35.804119
505,C_505,I,A,USD,false,1,0,1000000,70633.12,,bank,Jennifer,Pena,22410 Bennett Tunnel Apt. 023,North Danielle,HI,US,64032,Female,1994-06-16,113-92-5851,134.747261,-22.997432
506,C_506,I,A,USD,false,1,0,1000000,74495.33,,bank,John,Cline,17505 Rodney Roads,Port James,NE,US,95739,Male,1949-04-05,674-65-8177,-170.841533,43.3378445
507,C_507,I,A,USD,false,1,0,1000000,80575.19,,bank,Edward,Williams,463 Case Rapid Apt. 640,North Allenberg,SD,US,03531,Male,1937-07-27,522-93-2362,65.106753,-74.462809
508,C_508,I,A,USD,false,1,0,1000000,64513.25,,bank,Annette,Hahn,7385 Montgomery Neck Apt. 391,Williamsborough,IN,US,94575,Female,1955-01-29,532-52-4773,127.176319,10.634293
509,C_509,I,A,USD,false,1,0,1000000,58632.12,,bank,Barbara,Howard,137 Robert Ford,Lake Joshua,WV,US,43320,Female,1929-12-04,654-66-3506,-4.524334,-6.5044905
510,C_510,I,A,USD,false,1,0,1000000,86742.22,,bank,Amanda,Ellis,971 Ramirez Road,Johnnyshire,MS,US,32575,Female,2014-01-27,340-54-7604,-91.027173,40.102559
511,C_511,I,A,USD,false,1,0,1000000,59034.28,,bank,Misty,Walton,58559 Cobb Squares,New Amandaberg,AZ,US,48509,Female,1993-07-22,143-84-4588,-135.011084,-51.150569
512,C_512,I,A,USD,false,1,0,1000000,90276.05,,bank,Michelle,Fox,8007 Laura Centers,Danielleton,GU,US,54581,Female,1911-06-04,483-30-1370,158.578133,52.6524155
513,C_513,I,A,USD,false,1,0,1000000,85530.91,,bank,Carolyn,Campbell,5282 Wilkins Mission,New Stephenmouth,VI,US,08354,Female,1978-07-24,194-32-6641,-101.355098,-36.746054
514,C_514,I,A,USD,false,1,0,1000000,76397.57,,bank,Chad,Mitchell,25611 Richardson Plaza Suite 150,Masseyport,OK,US,66322,Male,1923-05-19,423-14-8389,-131.482025,65.046111
515,C_515,I,A,USD,false,1,0,1000000,67325.44,,bank,Brandon,Huffman,323 Evans Inlet,South Bryanmouth,IA,US,04525,Male,1975-05-15,378-74-6804,-29.055158,-47.1980875
516,C_516,I,A,USD,false,1,0,1000000,90976.03,,bank,John,Cole,5424 Erica Squares,Jillianburgh,AS,US,85363,Male,2005-08-29,259-99-6596,-163.890286,62.1203745
517,C_517,I,A,USD,false,1,0,1000000,82625.49,,bank,Steven,Floyd,26113 Baker Springs Suite 726,Port Kelly,PR,US,83870,Male,1934-03-14,028-09-7621,15.742603,-33.5320585
518,C_518,I,A,USD,false,1,0,1000000,82813.09,,bank,David,Sherman,58383 Mcdonald Park,East Nathanielstad,WA,US,57995,Male,1977-05-05,101-87-6326,50.219044,-6.2706795
519,C_519,I,A,USD,false,1,0,1000000,81207.21,,bank,Virginia,Wyatt,834 Richardson Valleys Apt. 592,West Jameston,TX,US,69237,Female,1989-08-08,432-23-8511,-91.120618,-17.630012
520,C_520,I,A,USD,false,1,0,1000000,91372.73,,bank,Sarah,Moore,706 Angela Forges,Farleymouth,WI,US,22658,Female,1952-08-09,176-50-9049,4.895496,3.676784
521,C_521,I,A,USD,false,1,0,1000000,96509.65,,bank,Lisa,Fry,76275 Brittney Causeway Apt. 743,North Carolfort,AS,US,31939,Female,1984-09-17,680-25-4655,119.377064,-76.671241
522,C_522,I,A,USD,false,1,0,1000000,75026.07,,bank,Juan,Ellis,887 Young Corners,Christinabury,MS,US,25668,Male,1921-08-08,057-22-9125,115.214265,-4.0490335
523,C_523,I,A,USD,false,1,0,1000000,51864.12,,bank,Tara,Flowers,2149 Robbins Drive Apt. 995,Angelahaven,ME,US,42037,Female,2013-01-31,554-74-7369,-87.128831,29.7515475
524,C_524,I,A,USD,false,1,0,1000000,95357.79,,bank,Peter,Palmer,9290 Deanna Divide,Port Erin,SD,US,73348,Male,1932-04-21,787-30-9727,39.458167,13.090881
525,C_525,I,A,USD,false,1,0,1000000,63341.14,,bank,Shawn,Reynolds,135 Johnston Plains Suite 030,Morganstad,PR,US,82538,Male,1963-02-19,564-22-2991,39.639531,74.874489
526,C_526,I,A,USD,false,1,0,1000000,70287.06,,bank,Jeffrey,French,434 Blanchard Brook Suite 896,South Eugeneside,HI,US,19017,Male,1980-07-24,689-87-0150,-25.929099,0.064381
527,C_527,I,A,USD,false,1,0,1000000,86538.89,,bank,Shannon,Cook,34542 Michelle Prairie Apt. 247,Westton,VT,US,48964,Female,1920-11-28,210-80-0476,-96.279427,-9.6796115
528,C_528,I,A,USD,false,1,0,1000000,59376.47,,bank,Wanda,Davis,89010 Latoya Oval,East Kenneth,LA,US,46018,Female,1954-07-22,042-44-9878,-132.847234,-84.408979
529,C_529,I,A,USD,false,1,0,1000000,56186.40,,bank,Gabrielle,Ferrell,2284 Paul Club Suite 542,Matthewland,MA,US,47598,Female,1929-11-20,168-73-6156,-155.925312,-13.659283
530,C_530,I,A,USD,false,1,0,1000000,87015.28,,bank,Dana,Klein,3643 Steven Throughway Apt. 560,East Robertbury,GA,US,86269,Female,1942-09-04,582-39-6163,-12.549779,-48.058917
531,C_531,I,A,USD,false,1,0,1000000,99935.26,,bank,Joy,Franco,64811 Francis Squares Suite 999,South Shawnville,NJ,US,21664,Female,1995-03-10,550-31-8300,-92.620529,40.824942
532,C_532,I,A,USD,false,1,0,1000000,97509.56,,bank,Sandra,Ritter,271 Tina Way Suite 285,Annettefurt,VI,US,16177,Female,1955-03-19,486-32-6678,58.624842,49.2837905
533,C_533,I,A,USD,true,1,0,1000000,55061.45,,bank,Catherine,Byrd,62896 Heather Circles,Jeremyborough,VT,US,60272,Female,1912-10-04,751-27-0557,-33.841941,-79.302133
534,C_534,I,A,USD,false,1,0,1000000,85134.31,,bank,Ryan,Parker,378 Heather Via Suite 433,North Kathy,NY,US,76611,Male,1946-12-02,151-08-9456,163.258297,83.816786
535,C_535,I,A,USD,false,1,0,1000000,74489.65,,bank,Diana,Silva,5706 Sanders Field,Johnsonberg,SD,US,73000,Female,2010-12-23,833-45-7306,-16.929652,-71.0952525
536,C_536,I,A,USD,false,1,0,1000000,74545.45,,bank,Juan,Santos,5462 Ellis Spur Suite 343,East Michellestad,PR,US,50332,Male,1979-12-22,654-52-3092,-172.101925,-61.262812
537,C_537,I,A,USD,false,1,0,1000000,86692.84,,bank,William,Hayes,06499 Donald Curve,West Taylor,AK,US,59143,Male,1926-04-15,675-37-3844,19.707371,45.2896915
538,C_538,I,A,USD,false,1,0,1000000,84538.48,,bank,Carol,Pierce,29618 Carrie View Apt. 145,Amandachester,MH,US,82114,Female,1974-09-15,276-27-6142,148.977987,-56.993141
539,C_539,I,A,USD,false,1,0,1000000,63867.17,,bank,Gabriel,Lindsey,9739 Carroll Parks Apt. 143,Roblesbury,NM,US,80543,Male,1952-11-24,547-85-9234,-77.472091,42.850422
540,C_540,I,A,USD,false,1,0,1000000,99189.12,,bank,Taylor,Sanchez,136 Barry Mountains,Samanthatown,PW,US,27504,Male,1990-10-01,334-85-3805,-77.640590,81.767090
541,C_541,I,A,USD,false,1,0,1000000,65175.83,,bank,William,Singleton,634 Molly Corner Apt. 165,Port Alantown,AZ,US,18859,Male,1946-08-03,431-26-8390,60.809841,-61.1557445
542,C_542,I,A,USD,false,1,0,1000000,56051.25,,bank,Christopher,Burton,53945 Erica Camp,Whitneyport,IA,US,91367,Male,1918-10-09,615-74-4802,-111.831069,-55.368065
543,C_543,I,A,USD,false,1,0,1000000,97084.26,,bank,Johnny,Johnson,64916 Daniels Union Apt. 420,New Samanthastad,OR,US,75188,Male,1975-05-28,299-70-9527,-152.554683,-14.6871885
544,C_544,I,A,USD,false,1,0,1000000,86368.86,,bank,Robert,Buck,307 Sarah Junctions,Penningtonville,MH,US,23901,Male,1963-10-24,142-07-6717,40.198299,-23.544482
545,C_545,I,A,USD,false,1,0,1000000,53558.44,,bank,William,Brown,10292 Hall Trail Apt. 430,South Danielside,GA,US,27245,Male,1910-03-30,289-82-2027,-5.597560,63.9712435
546,C_546,I,A,USD,false,1,0,1000000,95589.54,,bank,Jacob,Pratt,9834 Briggs Station,Ellisonshire,TN,US,38835,Male,1983-08-29,250-07-6799,175.064885,61.483701
547,C_547,I,A,USD,false,1,0,1000000,82563.72,,bank,Sandra,West,704 Darren Park Apt. 096,West Robert,WA,US,86414,Female,1926-06-05,574-72-8724,-123.577922,-81.9405525
548,C_548,I,A,USD,false,1,0,1000000,74179.92,,bank,Erika,Duncan,1512 Jamie Fall,New Terryfurt,IA,US,24722,Female,1993-12-21,584-73-3446,56.149594,28.797988
549,C_549,I,A,USD,false,1,0,1000000,89154.16,,bank,Jack,Melton,08036 Kristin Street,North Jeanne,OR,US,94893,Male,1915-01-22,495-44-7572,124.722646,76.435195
550,C_550,I,A,USD,false,1,0,1000000,89320.12,,bank,Ronald,Johnson,132 Carrie Terrace Apt. 815,Devinview,VT,US,33739,Male,1954-03-29,390-60-5147,-97.342550,-43.151329
551,C_551,I,A,USD,false,1,0,1000000,86818.09,,bank,Jonathan,Lopez,3318 Thomas Springs,Christophertown,FL,US,41262,Male,2013-09-13,698-96-9373,140.567464,10.341413
552,C_552,I,A,USD,true,1,0,1000000,80973.79,,bank,William,Kirby,86870 Elizabeth Row,East Briantown,OH,US,28819,Male,2001-04-21,483-07-9175,-48.520593,-20.9151125
553,C_553,I,A,USD,false,1,0,1000000,51527.62,,bank,Erin,Best,4370 Ashley Glens,Gatesmouth,WA,US,54824,Female,1921-05-24,019-98-5580,79.123239,78.1567375
554,C_554,I,A,USD,true,1,0,1000000,72506.84,,bank,Carolyn,Lozano,12460 Walter Harbors,Jeffreyville,NJ,US,99425,Female,1925-04-06,638-90-0057,-94.336352,-60.647835
555,C_555,I,A,USD,false,1,0,1000000,61669.48,,bank,Allison,Chang,760 Jerry Port Apt. 769,Wrightshire,NH,US,69467,Female,1958-09-05,148-81-5536,-117.993803,-23.781511
556,C_556,I,A,USD,false,1,0,1000000,96917.60,,bank,Douglas,Huang,2211 Brown Cliffs Suite 168,Lake Jeffreystad,AK,US,68564,Male,1998-01-24,311-34-2085,-157.944727,19.6302505
